date,region,temp_mean,temp_max,rain_mm
2022-08-30,Miền Nam,27.3,31.7,14.3
2022-08-31,Miền Nam,26.9,31.9,12.6
2022-09-01,Miền Nam,27.0,32.2,14.7
2022-09-02,Miền Nam,27.2,32.0,10.6
2022-09-03,Miền Nam,26.9,31.9,16.2
2022-09-04,Miền Nam,26.5,31.2,9.5
2022-09-05,Miền Nam,26.4,31.3,10.4
2022-09-06,Miền Nam,26.2,30.2,14.8
2022-09-07,Miền Nam,25.4,27.9,12.4
2022-09-08,Miền Nam,26.4,31.3,2.9
2022-09-09,Miền Nam,26.9,32.0,20.3
2022-09-10,Miền Nam,26.3,30.4,4.7
2022-09-11,Miền Nam,26.0,30.5,12.2
2022-09-12,Miền Nam,26.1,30.3,15.6
2022-09-13,Miền Nam,26.8,31.0,3.1
2022-09-14,Miền Nam,26.7,31.5,8.3
2022-09-15,Miền Nam,26.2,30.7,14.8
2022-09-16,Miền Nam,26.3,30.8,12.4
2022-09-17,Miền Nam,26.5,31.0,17.8
2022-09-18,Miền Nam,26.5,31.1,9.2
2022-09-19,Miền Nam,26.4,30.1,12.2
2022-09-20,Miền Nam,26.2,31.0,14.0
2022-09-21,Miền Nam,26.0,29.9,7.1
2022-09-22,Miền Nam,26.1,30.5,13.6
2022-09-23,Miền Nam,26.8,30.5,5.1
2022-09-24,Miền Nam,26.8,31.2,19.4
2022-09-25,Miền Nam,26.4,31.3,20.4
2022-09-26,Miền Nam,26.0,31.1,29.1
2022-09-27,Miền Nam,25.6,29.3,16.9
2022-09-28,Miền Nam,25.7,29.2,11.0
2022-09-29,Miền Nam,26.0,29.6,7.8
2022-09-30,Miền Nam,26.5,29.8,2.9
2022-10-01,Miền Nam,26.1,29.5,26.5
2022-10-02,Miền Nam,26.0,28.2,20.7
2022-10-03,Miền Nam,26.6,30.0,3.8
2022-10-04,Miền Nam,26.8,30.0,5.0
2022-10-05,Miền Nam,26.0,30.2,15.5
2022-10-06,Miền Nam,26.0,29.5,4.3
2022-10-07,Miền Nam,26.7,31.0,13.7
2022-10-08,Miền Nam,25.2,27.5,7.1
2022-10-09,Miền Nam,25.9,29.9,14.2
2022-10-10,Miền Nam,25.7,29.1,6.7
2022-10-11,Miền Nam,26.2,30.9,6.7
2022-10-12,Miền Nam,26.3,30.8,9.9
2022-10-13,Miền Nam,27.0,31.7,0.4
2022-10-14,Miền Nam,26.4,30.0,0.4
2022-10-15,Miền Nam,25.7,30.0,0.0
2022-10-16,Miền Nam,26.0,31.0,0.0
2022-10-17,Miền Nam,27.2,31.6,3.4
2022-10-18,Miền Nam,26.0,30.4,16.4
2022-10-19,Miền Nam,25.7,29.7,28.3
2022-10-20,Miền Nam,25.8,28.5,9.4
2022-10-21,Miền Nam,26.7,30.8,6.2
2022-10-22,Miền Nam,26.6,30.5,12.5
2022-10-23,Miền Nam,26.4,30.7,20.5
2022-10-24,Miền Nam,26.6,31.3,9.6
2022-10-25,Miền Nam,26.8,30.8,10.4
2022-10-26,Miền Nam,26.4,30.5,20.3
2022-10-27,Miền Nam,25.8,29.9,15.5
2022-10-28,Miền Nam,26.2,29.8,3.1
2022-10-29,Miền Nam,26.5,31.5,5.3
2022-10-30,Miền Nam,27.0,31.1,0.8
2022-10-31,Miền Nam,27.0,31.7,0.0
2022-11-01,Miền Nam,26.8,30.9,0.3
2022-11-02,Miền Nam,25.8,29.5,2.0
2022-11-03,Miền Nam,25.3,28.9,13.6
2022-11-04,Miền Nam,25.5,29.9,11.8
2022-11-05,Miền Nam,26.2,30.6,2.0
2022-11-06,Miền Nam,26.2,30.9,6.5
2022-11-07,Miền Nam,26.6,31.0,2.4
2022-11-08,Miền Nam,27.3,32.2,0.1
2022-11-09,Miền Nam,27.5,31.6,0.3
2022-11-10,Miền Nam,27.4,31.5,6.4
2022-11-11,Miền Nam,26.8,31.8,6.5
2022-11-12,Miền Nam,26.3,30.7,12.1
2022-11-13,Miền Nam,26.7,30.6,1.9
2022-11-14,Miền Nam,27.0,31.0,4.1
2022-11-15,Miền Nam,27.1,31.0,1.1
2022-11-16,Miền Nam,27.4,31.9,0.4
2022-11-17,Miền Nam,27.4,31.8,6.3
2022-11-18,Miền Nam,26.5,31.4,12.1
2022-11-19,Miền Nam,24.9,26.9,8.2
2022-11-20,Miền Nam,24.7,25.9,31.5
2022-11-21,Miền Nam,25.7,28.9,7.5
2022-11-22,Miền Nam,25.5,27.2,5.0
2022-11-23,Miền Nam,25.9,28.8,11.4
2022-11-24,Miền Nam,25.8,29.0,11.7
2022-11-25,Miền Nam,26.3,30.5,5.2
2022-11-26,Miền Nam,25.6,29.8,2.4
2022-11-27,Miền Nam,26.5,30.1,1.5
2022-11-28,Miền Nam,26.9,30.5,2.9
2022-11-29,Miền Nam,27.3,31.4,0.2
2022-11-30,Miền Nam,26.9,31.0,1.1
2022-12-01,Miền Nam,27.6,31.9,0.3
2022-12-02,Miền Nam,27.0,30.4,0.6
2022-12-03,Miền Nam,26.2,30.3,5.3
2022-12-04,Miền Nam,26.7,30.8,1.7
2022-12-05,Miền Nam,27.0,31.3,3.4
2022-12-06,Miền Nam,26.7,31.3,8.4
2022-12-07,Miền Nam,26.0,30.0,3.1
2022-12-08,Miền Nam,26.9,31.0,0.2
2022-12-09,Miền Nam,26.3,30.9,7.9
2022-12-10,Miền Nam,26.2,30.9,0.0
2022-12-11,Miền Nam,26.3,30.2,0.1
2022-12-12,Miền Nam,25.7,30.2,0.0
2022-12-13,Miền Nam,24.7,29.5,0.0
2022-12-14,Miền Nam,25.0,29.8,0.3
2022-12-15,Miền Nam,25.9,30.5,0.1
2022-12-16,Miền Nam,26.8,31.5,0.0
2022-12-17,Miền Nam,26.8,31.3,0.0
2022-12-18,Miền Nam,26.6,30.9,0.0
2022-12-19,Miền Nam,25.5,31.0,0.0
2022-12-20,Miền Nam,25.9,31.0,0.0
2022-12-21,Miền Nam,26.7,31.8,0.0
2022-12-22,Miền Nam,26.6,31.9,0.0
2022-12-23,Miền Nam,25.5,30.8,0.0
2022-12-24,Miền Nam,24.8,30.4,0.0
2022-12-25,Miền Nam,25.2,31.0,0.0
2022-12-26,Miền Nam,25.1,30.6,0.0
2022-12-27,Miền Nam,25.8,31.1,0.0
2022-12-28,Miền Nam,26.2,32.2,0.0
2022-12-29,Miền Nam,26.7,32.5,0.0
2022-12-30,Miền Nam,26.2,29.3,1.1
2022-12-31,Miền Nam,26.2,31.4,0.1
2023-01-01,Miền Nam,25.9,29.5,0.6
2023-01-02,Miền Nam,26.5,32.4,2.3
2023-01-03,Miền Nam,26.7,32.3,0.2
2023-01-04,Miền Nam,26.9,31.7,0.3
2023-01-05,Miền Nam,24.5,26.9,3.5
2023-01-06,Miền Nam,23.9,28.0,20.3
2023-01-07,Miền Nam,23.7,27.7,27.1
2023-01-08,Miền Nam,23.7,27.0,0.5
2023-01-09,Miền Nam,24.8,27.7,17.0
2023-01-10,Miền Nam,24.5,26.3,14.2
2023-01-11,Miền Nam,25.5,28.7,0.7
2023-01-12,Miền Nam,25.5,28.6,3.8
2023-01-13,Miền Nam,26.0,29.9,2.3
2023-01-14,Miền Nam,26.8,31.1,0.2
2023-01-15,Miền Nam,26.5,30.9,0.0
2023-01-16,Miền Nam,26.5,30.5,0.3
2023-01-17,Miền Nam,25.6,30.3,0.1
2023-01-18,Miền Nam,25.3,30.0,0.0
2023-01-19,Miền Nam,25.8,30.6,0.0
2023-01-20,Miền Nam,26.4,31.0,0.0
2023-01-21,Miền Nam,27.0,31.7,0.1
2023-01-22,Miền Nam,27.1,31.5,0.3
2023-01-23,Miền Nam,27.4,32.5,0.4
2023-01-24,Miền Nam,27.4,32.5,0.6
2023-01-25,Miền Nam,26.2,32.0,0.0
2023-01-26,Miền Nam,26.4,32.2,0.0
2023-01-27,Miền Nam,26.5,32.3,1.8
2023-01-28,Miền Nam,27.1,32.2,0.0
2023-01-29,Miền Nam,25.6,31.0,0.0
2023-01-30,Miền Nam,25.3,31.4,0.0
2023-01-31,Miền Nam,26.3,32.4,0.0
2023-02-01,Miền Nam,27.1,32.0,1.4
2023-02-02,Miền Nam,27.9,33.6,1.4
2023-02-03,Miền Nam,28.7,34.8,0.0
2023-02-04,Miền Nam,28.4,34.7,0.3
2023-02-05,Miền Nam,28.0,34.4,0.0
2023-02-06,Miền Nam,27.8,34.7,0.0
2023-02-07,Miền Nam,27.7,34.0,0.9
2023-02-08,Miền Nam,28.0,34.4,0.7
2023-02-09,Miền Nam,28.3,33.8,0.1
2023-02-10,Miền Nam,27.9,35.2,0.0
2023-02-11,Miền Nam,27.7,35.3,0.0
2023-02-12,Miền Nam,28.0,35.0,0.2
2023-02-13,Miền Nam,27.6,33.7,0.0
2023-02-14,Miền Nam,27.1,33.3,0.0
2023-02-15,Miền Nam,28.0,33.7,0.1
2023-02-16,Miền Nam,27.4,33.5,0.0
2023-02-17,Miền Nam,27.8,34.0,0.8
2023-02-18,Miền Nam,27.1,31.5,0.0
2023-02-19,Miền Nam,27.4,33.6,1.9
2023-02-20,Miền Nam,26.6,31.2,3.7
2023-02-21,Miền Nam,27.3,33.5,0.0
2023-02-22,Miền Nam,27.3,32.9,0.1
2023-02-23,Miền Nam,27.5,33.5,0.1
2023-02-24,Miền Nam,27.4,33.7,0.0
2023-02-25,Miền Nam,27.1,33.3,0.0
2023-02-26,Miền Nam,27.7,35.0,0.0
2023-02-27,Miền Nam,27.7,34.5,0.0
2023-02-28,Miền Nam,28.0,34.5,0.3
2023-03-01,Miền Nam,28.1,33.4,0.0
2023-03-02,Miền Nam,28.5,34.3,0.0
2023-03-03,Miền Nam,27.7,34.2,0.0
2023-03-04,Miền Nam,27.3,33.2,0.0
2023-03-05,Miền Nam,26.7,32.2,0.0
2023-03-06,Miền Nam,26.6,33.0,0.0
2023-03-07,Miền Nam,26.8,33.7,0.0
2023-03-08,Miền Nam,27.1,34.2,0.0
2023-03-09,Miền Nam,26.8,34.2,0.0
2023-03-10,Miền Nam,26.5,34.0,0.0
2023-03-11,Miền Nam,27.0,34.7,0.0
2023-03-12,Miền Nam,26.8,33.2,0.1
2023-03-13,Miền Nam,27.5,34.2,0.0
2023-03-14,Miền Nam,27.3,34.2,0.0
2023-03-15,Miền Nam,27.6,35.7,0.0
2023-03-16,Miền Nam,28.3,35.5,0.0
2023-03-17,Miền Nam,28.3,35.6,0.2
2023-03-18,Miền Nam,28.3,35.2,0.0
2023-03-19,Miền Nam,28.9,37.0,0.0
2023-03-20,Miền Nam,28.5,34.8,0.5
2023-03-21,Miền Nam,28.7,35.4,0.0
2023-03-22,Miền Nam,28.8,35.7,0.0
2023-03-23,Miền Nam,28.9,35.0,0.3
2023-03-24,Miền Nam,29.0,36.4,0.0
2023-03-25,Miền Nam,28.5,34.1,0.1
2023-03-26,Miền Nam,28.6,35.8,0.0
2023-03-27,Miền Nam,29.4,35.8,0.0
2023-03-28,Miền Nam,29.5,35.8,2.1
2023-03-29,Miền Nam,29.3,35.2,0.0
2023-03-30,Miền Nam,29.0,34.8,0.5
2023-03-31,Miền Nam,29.0,34.4,0.1
2023-04-01,Miền Nam,28.7,34.2,0.0
2023-04-02,Miền Nam,28.7,35.0,0.1
2023-04-03,Miền Nam,28.5,34.0,7.7
2023-04-04,Miền Nam,28.8,34.5,1.5
2023-04-05,Miền Nam,29.2,34.3,0.5
2023-04-06,Miền Nam,29.5,35.2,1.0
2023-04-07,Miền Nam,30.0,35.3,0.0
2023-04-08,Miền Nam,30.3,36.3,0.0
2023-04-09,Miền Nam,30.5,36.9,0.7
2023-04-10,Miền Nam,29.5,35.3,2.8
2023-04-11,Miền Nam,29.3,33.5,6.1
2023-04-12,Miền Nam,29.5,34.8,0.6
2023-04-13,Miền Nam,29.6,34.6,3.0
2023-04-14,Miền Nam,29.5,35.0,4.7
2023-04-15,Miền Nam,28.5,33.8,39.5
2023-04-16,Miền Nam,28.1,32.0,7.2
2023-04-17,Miền Nam,28.8,33.3,0.1
2023-04-18,Miền Nam,29.1,33.2,0.5
2023-04-19,Miền Nam,29.4,34.2,0.7
2023-04-20,Miền Nam,30.8,36.3,0.2
2023-04-21,Miền Nam,30.6,36.5,1.4
2023-04-22,Miền Nam,30.6,36.3,0.3
2023-04-23,Miền Nam,30.7,36.0,0.3
2023-04-24,Miền Nam,30.9,37.5,0.2
2023-04-25,Miền Nam,31.1,37.7,0.8
2023-04-26,Miền Nam,31.0,36.3,0.0
2023-04-27,Miền Nam,31.0,37.5,0.3
2023-04-28,Miền Nam,31.3,37.3,1.2
2023-04-29,Miền Nam,30.9,36.8,2.7
2023-04-30,Miền Nam,29.8,34.9,2.3
2023-05-01,Miền Nam,30.7,36.8,0.3
2023-05-02,Miền Nam,31.1,37.5,2.2
2023-05-03,Miền Nam,31.4,37.0,1.5
2023-05-04,Miền Nam,31.3,37.2,0.0
2023-05-05,Miền Nam,31.8,36.8,0.2
2023-05-06,Miền Nam,32.2,37.9,0.0
2023-05-07,Miền Nam,31.8,36.7,1.3
2023-05-08,Miền Nam,29.3,35.7,18.3
2023-05-09,Miền Nam,27.6,32.2,16.3
2023-05-10,Miền Nam,28.3,31.5,7.9
2023-05-11,Miền Nam,28.7,31.9,8.3
2023-05-12,Miền Nam,28.5,32.0,3.1
2023-05-13,Miền Nam,29.1,32.8,4.8
2023-05-14,Miền Nam,28.5,33.2,3.7
2023-05-15,Miền Nam,29.0,33.8,0.8
2023-05-16,Miền Nam,29.2,34.2,5.0
2023-05-17,Miền Nam,28.7,33.8,11.1
2023-05-18,Miền Nam,28.5,34.0,11.1
2023-05-19,Miền Nam,29.4,34.6,0.3
2023-05-20,Miền Nam,28.6,32.7,4.9
2023-05-21,Miền Nam,27.9,31.9,8.3
2023-05-22,Miền Nam,27.6,33.5,13.9
2023-05-23,Miền Nam,27.8,32.8,13.0
2023-05-24,Miền Nam,28.1,32.6,7.4
2023-05-25,Miền Nam,27.4,31.1,9.8
2023-05-26,Miền Nam,27.4,30.8,10.8
2023-05-27,Miền Nam,26.3,30.5,35.9
2023-05-28,Miền Nam,26.7,30.3,20.3
2023-05-29,Miền Nam,27.1,31.6,11.6
2023-05-30,Miền Nam,27.1,30.5,8.8
2023-05-31,Miền Nam,27.7,31.6,4.9
2023-06-01,Miền Nam,27.4,31.3,12.2
2023-06-02,Miền Nam,27.9,31.1,8.3
2023-06-03,Miền Nam,28.1,32.8,6.3
2023-06-04,Miền Nam,27.5,32.2,13.7
2023-06-05,Miền Nam,26.7,31.3,28.4
2023-06-06,Miền Nam,27.2,30.9,19.1
2023-06-07,Miền Nam,26.6,28.5,6.8
2023-06-08,Miền Nam,27.4,30.0,2.3
2023-06-09,Miền Nam,27.6,31.0,7.3
2023-06-10,Miền Nam,27.2,31.6,15.0
2023-06-11,Miền Nam,28.0,31.9,1.2
2023-06-12,Miền Nam,27.1,31.5,12.0
2023-06-13,Miền Nam,27.3,30.9,1.1
2023-06-14,Miền Nam,27.8,31.7,14.0
2023-06-15,Miền Nam,28.3,33.0,7.7
2023-06-16,Miền Nam,27.8,32.2,12.5
2023-06-17,Miền Nam,27.2,31.6,14.4
2023-06-18,Miền Nam,26.9,31.6,11.0
2023-06-19,Miền Nam,27.5,32.0,14.8
2023-06-20,Miền Nam,28.2,32.5,5.1
2023-06-21,Miền Nam,27.7,31.2,7.4
2023-06-22,Miền Nam,27.7,31.9,4.7
2023-06-23,Miền Nam,28.5,33.2,7.7
2023-06-24,Miền Nam,28.0,32.5,4.4
2023-06-25,Miền Nam,27.1,31.8,7.3
2023-06-26,Miền Nam,27.5,32.6,0.3
2023-06-27,Miền Nam,27.3,31.6,10.2
2023-06-28,Miền Nam,27.3,31.4,6.6
2023-06-29,Miền Nam,27.7,32.1,14.3
2023-06-30,Miền Nam,27.8,31.6,10.4
2023-07-01,Miền Nam,27.2,31.7,16.0
2023-07-02,Miền Nam,26.7,29.8,17.2
2023-07-03,Miền Nam,27.1,31.9,8.1
2023-07-04,Miền Nam,27.9,32.4,0.0
2023-07-05,Miền Nam,27.1,31.6,19.3
2023-07-06,Miền Nam,27.0,32.1,30.5
2023-07-07,Miền Nam,27.9,31.6,2.3
2023-07-08,Miền Nam,27.5,30.2,12.5
2023-07-09,Miền Nam,26.8,30.5,7.4
2023-07-10,Miền Nam,27.7,32.0,2.5
2023-07-11,Miền Nam,28.2,32.5,3.0
2023-07-12,Miền Nam,28.1,32.0,2.5
2023-07-13,Miền Nam,27.4,31.5,21.5
2023-07-14,Miền Nam,26.9,31.5,30.0
2023-07-15,Miền Nam,27.2,30.0,12.5
2023-07-16,Miền Nam,27.4,30.9,8.0
2023-07-17,Miền Nam,26.7,29.9,13.4
2023-07-18,Miền Nam,26.6,29.7,18.8
2023-07-19,Miền Nam,26.8,31.0,14.3
2023-07-20,Miền Nam,26.2,28.9,13.4
2023-07-21,Miền Nam,26.5,29.9,16.2
2023-07-22,Miền Nam,26.0,29.1,12.6
2023-07-23,Miền Nam,26.3,30.4,14.6
2023-07-24,Miền Nam,26.4,30.8,18.8
2023-07-25,Miền Nam,26.8,31.1,10.7
2023-07-26,Miền Nam,27.1,30.9,14.8
2023-07-27,Miền Nam,26.8,30.3,24.8
2023-07-28,Miền Nam,27.2,31.2,18.0
2023-07-29,Miền Nam,27.0,29.5,11.2
2023-07-30,Miền Nam,27.0,30.0,9.7
2023-07-31,Miền Nam,27.2,31.1,8.0
2023-08-01,Miền Nam,27.0,30.9,17.2
2023-08-02,Miền Nam,27.3,31.5,12.7
2023-08-03,Miền Nam,27.4,31.0,17.5
2023-08-04,Miền Nam,27.5,31.9,5.6
2023-08-05,Miền Nam,27.6,31.6,6.4
2023-08-06,Miền Nam,28.0,32.8,8.7
2023-08-07,Miền Nam,28.2,32.0,2.2
2023-08-08,Miền Nam,27.8,31.7,2.3
2023-08-09,Miền Nam,28.2,31.7,1.6
2023-08-10,Miền Nam,28.2,32.3,1.3
2023-08-11,Miền Nam,28.1,31.4,2.1
2023-08-12,Miền Nam,27.6,31.3,11.7
2023-08-13,Miền Nam,27.5,30.6,5.4
2023-08-14,Miền Nam,27.5,31.8,4.8
2023-08-15,Miền Nam,27.5,31.5,8.9
2023-08-16,Miền Nam,27.4,31.8,10.4
2023-08-17,Miền Nam,27.5,31.0,6.0
2023-08-18,Miền Nam,26.9,31.2,8.3
2023-08-19,Miền Nam,26.5,31.4,27.8
2023-08-20,Miền Nam,26.5,30.3,21.3
2023-08-21,Miền Nam,27.2,31.7,8.8
2023-08-22,Miền Nam,27.3,31.8,4.5
2023-08-23,Miền Nam,28.2,32.4,0.9
2023-08-24,Miền Nam,28.1,32.4,0.8
2023-08-25,Miền Nam,28.4,32.8,1.4
2023-08-26,Miền Nam,27.7,32.0,32.0
2023-08-27,Miền Nam,27.0,31.8,38.3
2023-08-28,Miền Nam,27.1,31.9,21.5
2023-08-29,Miền Nam,27.1,31.7,22.3
2023-08-30,Miền Nam,27.0,31.0,8.8
2023-08-31,Miền Nam,26.9,30.1,19.9
2023-09-01,Miền Nam,26.5,30.4,20.5
2023-09-02,Miền Nam,26.7,29.1,11.4
2023-09-03,Miền Nam,27.0,30.5,13.5
2023-09-04,Miền Nam,26.8,30.0,12.7
2023-09-05,Miền Nam,26.8,30.5,21.6
2023-09-06,Miền Nam,27.0,30.2,5.8
2023-09-07,Miền Nam,27.2,31.3,11.9
2023-09-08,Miền Nam,27.0,31.8,5.7
2023-09-09,Miền Nam,26.7,31.0,10.8
2023-09-10,Miền Nam,26.5,30.5,14.5
2023-09-11,Miền Nam,27.4,31.4,4.8
2023-09-12,Miền Nam,26.7,30.6,5.8
2023-09-13,Miền Nam,26.9,31.4,9.7
2023-09-14,Miền Nam,26.5,31.0,15.1
2023-09-15,Miền Nam,26.4,29.5,18.3
2023-09-16,Miền Nam,26.4,30.3,8.0
2023-09-17,Miền Nam,26.7,31.5,23.2
2023-09-18,Miền Nam,27.1,31.6,8.5
2023-09-19,Miền Nam,27.2,32.0,14.4
2023-09-20,Miền Nam,27.3,31.7,18.0
2023-09-21,Miền Nam,26.4,30.1,34.3
2023-09-22,Miền Nam,26.9,31.0,24.0
2023-09-23,Miền Nam,26.2,30.3,4.4
2023-09-24,Miền Nam,26.5,30.5,24.4
2023-09-25,Miền Nam,26.4,30.3,8.5
2023-09-26,Miền Nam,26.0,28.6,21.2
2023-09-27,Miền Nam,26.1,30.0,23.2
2023-09-28,Miền Nam,26.5,30.9,10.0
2023-09-29,Miền Nam,27.4,31.8,28.8
2023-09-30,Miền Nam,26.5,30.5,14.0
2023-10-01,Miền Nam,26.6,31.5,32.6
2023-10-02,Miền Nam,25.8,28.6,34.1
2023-10-03,Miền Nam,26.4,30.9,10.9
2023-10-04,Miền Nam,27.2,31.1,2.3
2023-10-05,Miền Nam,26.9,31.5,8.0
2023-10-06,Miền Nam,27.4,31.9,9.8
2023-10-07,Miền Nam,27.1,31.6,14.1
2023-10-08,Miền Nam,27.4,32.5,16.1
2023-10-09,Miền Nam,27.6,31.8,0.7
2023-10-10,Miền Nam,27.7,31.0,4.3
2023-10-11,Miền Nam,27.2,31.2,11.3
2023-10-12,Miền Nam,26.9,31.8,18.6
2023-10-13,Miền Nam,26.5,31.0,7.5
2023-10-14,Miền Nam,26.8,30.7,7.5
2023-10-15,Miền Nam,26.3,29.9,18.1
2023-10-16,Miền Nam,25.9,30.1,31.3
2023-10-17,Miền Nam,26.3,30.9,17.8
2023-10-18,Miền Nam,26.6,31.0,14.8
2023-10-19,Miền Nam,27.2,31.8,14.3
2023-10-20,Miền Nam,27.7,32.0,9.1
2023-10-21,Miền Nam,26.6,30.9,9.7
2023-10-22,Miền Nam,26.8,31.9,19.0
2023-10-23,Miền Nam,25.9,30.0,16.4
2023-10-24,Miền Nam,27.1,31.7,4.5
2023-10-25,Miền Nam,26.5,30.5,18.2
2023-10-26,Miền Nam,27.0,31.2,7.8
2023-10-27,Miền Nam,27.5,31.2,9.2
2023-10-28,Miền Nam,27.1,31.3,1.1
2023-10-29,Miền Nam,26.5,30.6,17.7
2023-10-30,Miền Nam,26.8,31.1,6.3
2023-10-31,Miền Nam,26.7,32.0,10.1
2023-11-01,Miền Nam,26.8,31.8,3.7
2023-11-02,Miền Nam,26.9,31.8,5.9
2023-11-03,Miền Nam,26.8,30.9,11.3
2023-11-04,Miền Nam,27.6,31.6,0.2
2023-11-05,Miền Nam,27.5,31.9,5.2
2023-11-06,Miền Nam,27.7,32.1,0.2
2023-11-07,Miền Nam,27.0,30.4,10.2
2023-11-08,Miền Nam,27.4,31.6,1.2
2023-11-09,Miền Nam,27.5,31.9,14.8
2023-11-10,Miền Nam,26.4,29.5,2.2
2023-11-11,Miền Nam,27.5,32.0,1.3
2023-11-12,Miền Nam,27.2,31.5,5.1
2023-11-13,Miền Nam,27.7,32.5,1.1
2023-11-14,Miền Nam,27.0,32.0,2.3
2023-11-15,Miền Nam,26.6,30.4,25.2
2023-11-16,Miền Nam,26.9,30.1,0.4
2023-11-17,Miền Nam,26.7,31.4,6.1
2023-11-18,Miền Nam,26.1,30.8,0.0
2023-11-19,Miền Nam,25.6,30.0,0.0
2023-11-20,Miền Nam,26.4,30.5,0.0
2023-11-21,Miền Nam,26.8,30.9,0.3
2023-11-22,Miền Nam,26.8,31.0,0.0
2023-11-23,Miền Nam,26.7,29.6,0.3
2023-11-24,Miền Nam,25.6,28.1,0.5
2023-11-25,Miền Nam,26.1,31.0,10.4
2023-11-26,Miền Nam,26.6,31.0,0.5
2023-11-27,Miền Nam,27.1,31.1,0.0
2023-11-28,Miền Nam,26.5,31.4,0.1
2023-11-29,Miền Nam,27.0,32.5,6.8
2023-11-30,Miền Nam,26.9,31.6,9.4
2023-12-01,Miền Nam,27.9,32.0,0.3
2023-12-02,Miền Nam,26.5,29.1,2.7
2023-12-03,Miền Nam,26.9,30.4,5.9
2023-12-04,Miền Nam,27.1,32.0,0.0
2023-12-05,Miền Nam,27.5,32.0,1.1
2023-12-06,Miền Nam,27.4,31.3,0.9
2023-12-07,Miền Nam,27.4,31.8,0.3
2023-12-08,Miền Nam,27.1,31.0,0.0
2023-12-09,Miền Nam,27.5,32.0,0.2
2023-12-10,Miền Nam,27.9,32.7,0.3
2023-12-11,Miền Nam,28.0,33.9,0.0
2023-12-12,Miền Nam,28.5,34.3,0.0
2023-12-13,Miền Nam,28.5,33.5,0.3
2023-12-14,Miền Nam,29.5,35.3,0.0
2023-12-15,Miền Nam,28.9,34.5,0.0
2023-12-16,Miền Nam,28.6,33.3,0.6
2023-12-17,Miền Nam,28.7,34.2,0.2
2023-12-18,Miền Nam,28.0,33.5,4.0
2023-12-19,Miền Nam,28.3,33.9,0.4
2023-12-20,Miền Nam,27.8,33.8,9.3
2023-12-21,Miền Nam,28.8,34.4,0.0
2023-12-22,Miền Nam,27.5,32.5,1.0
2023-12-23,Miền Nam,27.2,33.1,0.0
2023-12-24,Miền Nam,27.3,32.3,0.0
2023-12-25,Miền Nam,27.2,32.3,0.0
2023-12-26,Miền Nam,27.1,32.3,0.0
2023-12-27,Miền Nam,27.5,32.7,0.2
2023-12-28,Miền Nam,28.3,33.8,0.8
2023-12-29,Miền Nam,28.4,33.4,0.2
2023-12-30,Miền Nam,28.7,33.3,0.1
2023-12-31,Miền Nam,28.3,33.6,0.3
2024-01-01,Miền Nam,28.1,33.4,0.0
2024-01-02,Miền Nam,28.1,33.3,0.1
2024-01-03,Miền Nam,28.3,33.4,0.2
2024-01-04,Miền Nam,27.9,33.5,0.0
2024-01-05,Miền Nam,27.5,32.8,0.0
2024-01-06,Miền Nam,28.0,33.6,0.6
2024-01-07,Miền Nam,28.0,33.0,0.0
2024-01-08,Miền Nam,27.5,31.2,0.6
2024-01-09,Miền Nam,27.9,32.8,0.1
2024-01-10,Miền Nam,28.0,33.5,0.0
2024-01-11,Miền Nam,27.9,33.5,0.1
2024-01-12,Miền Nam,26.9,32.9,0.0
2024-01-13,Miền Nam,26.8,32.0,0.0
2024-01-14,Miền Nam,26.7,32.2,0.0
2024-01-15,Miền Nam,27.2,33.0,0.0
2024-01-16,Miền Nam,27.8,33.2,0.0
2024-01-17,Miền Nam,28.2,33.1,0.0
2024-01-18,Miền Nam,28.4,34.0,0.0
2024-01-19,Miền Nam,28.0,33.0,0.0
2024-01-20,Miền Nam,27.1,33.0,0.0
2024-01-21,Miền Nam,27.5,32.8,0.0
2024-01-22,Miền Nam,28.2,34.0,0.0
2024-01-23,Miền Nam,28.4,34.0,0.0
2024-01-24,Miền Nam,28.2,33.5,0.0
2024-01-25,Miền Nam,28.3,33.7,0.0
2024-01-26,Miền Nam,27.9,33.0,0.0
2024-01-27,Miền Nam,27.6,33.4,0.0
2024-01-28,Miền Nam,27.9,33.5,0.0
2024-01-29,Miền Nam,27.8,33.4,0.0
2024-01-30,Miền Nam,28.1,34.4,0.0
2024-01-31,Miền Nam,28.0,34.0,0.0
2024-02-01,Miền Nam,28.0,33.5,0.3
2024-02-02,Miền Nam,27.6,33.5,0.0
2024-02-03,Miền Nam,27.7,34.4,0.0
2024-02-04,Miền Nam,27.8,34.3,0.0
2024-02-05,Miền Nam,28.0,33.5,0.5
2024-02-06,Miền Nam,28.3,34.6,0.0
2024-02-07,Miền Nam,28.1,32.7,1.4
2024-02-08,Miền Nam,27.6,32.4,0.3
2024-02-09,Miền Nam,28.5,34.8,0.0
2024-02-10,Miền Nam,28.8,34.6,0.0
2024-02-11,Miền Nam,28.7,33.7,0.0
2024-02-12,Miền Nam,27.9,33.7,0.0
2024-02-13,Miền Nam,28.8,35.5,0.0
2024-02-14,Miền Nam,29.7,35.8,0.0
2024-02-15,Miền Nam,29.9,36.3,0.1
2024-02-16,Miền Nam,29.4,36.5,0.0
2024-02-17,Miền Nam,28.5,35.5,0.0
